date_heure_inventaire,services,types_de_lits_disponibles,nbre_lits_dispos,equipements_disponibles
2024-02-25 08:00:00,Chirurgie_Ortho,Lit Standard,13,ECG
2024-02-25 08:00:00,Chirurgie_Viscerale,Lit Standard,10,Echo-Doppler
2024-02-25 08:00:00,Chirurgie_Cardio,Lit Standard,5,Moniteur Multiparametrique
2024-02-25 08:00:00,Neurochirurgie,Lit Standard,15,ECG
2024-02-25 08:00:00,Psychiatrie,Lit Standard,14,Moniteur Multiparametrique
2024-02-25 08:00:00,Gyneco_Obstetrique,Lit Standard,3,IRM
2024-02-25 08:00:00,Urgences,Brancard,15,Scanner
2024-02-26 08:00:00,Cardiologie,Lit Standard,14,ECG
2024-02-26 08:00:00,Neurologie,Lit Standard,17,Radio Standard
2024-02-26 08:00:00,Pneumologie,Lit Standard,9,IRM
2024-02-26 08:00:00,Infectieux,Lit Standard,4,Indisponible
2024-02-26 08:00:00,Geriatrie,Lit Standard,23,ECG
2024-02-26 08:00:00,Medecine_Interne,Lit Standard,6,IRM
2024-02-26 08:00:00,Chirurgie_Ortho,Lit Standard,7,ECG
2024-02-26 08:00:00,Chirurgie_Viscerale,Lit Standard,6,Radio Standard
2024-02-26 08:00:00,Chirurgie_Cardio,Lit Standard,7,Moniteur Multiparametrique
2024-02-26 08:00:00,Neurochirurgie,Lit Standard,13,Moniteur Multiparametrique
2024-02-26 08:00:00,Psychiatrie,Lit Standard,13,Chariot Urgence
2024-02-26 08:00:00,Gyneco_Obstetrique,Lit Standard,9,Radio Standard
2024-02-26 08:00:00,Urgences,Brancard,3,Chariot Urgence
2024-02-27 08:00:00,Cardiologie,Lit Standard,17,Radio Standard
2024-02-27 08:00:00,Neurologie,Lit Standard,18,Moniteur Multiparametrique
2024-02-27 08:00:00,Pneumologie,Lit Standard,10,Moniteur Multiparametrique
2024-02-27 08:00:00,Infectieux,Lit Standard,6,Echo-Doppler
2024-02-27 08:00:00,Geriatrie,Lit Standard,14,Moniteur Multiparametrique
2024-02-27 08:00:00,Medecine_Interne,Lit Standard,5,Indisponible
2024-02-27 08:00:00,Chirurgie_Ortho,Lit Standard,18,Scanner
2024-02-27 08:00:00,Chirurgie_Viscerale,Lit Standard,10,Indisponible
2024-02-27 08:00:00,Chirurgie_Cardio,Lit Standard,10,Scanner
2024-02-27 08:00:00,Neurochirurgie,Lit Standard,5,Echo-Doppler
2024-02-27 08:00:00,Psychiatrie,Lit Standard,17,Echo-Doppler
2024-02-27 08:00:00,Gyneco_Obstetrique,Lit Standard,7,IRM
2024-02-27 08:00:00,Urgences,Brancard,14,Chariot Urgence
2024-02-28 08:00:00,Cardiologie,Lit Standard,21,Radio Standard
2024-02-28 08:00:00,Neurologie,Lit Standard,19,Chariot Urgence
2024-02-28 08:00:00,Pneumologie,Lit Standard,12,Echo-Doppler
2024-02-28 08:00:00,Infectieux,Lit Standard,9,Ventilateur Respiratoire
2024-02-28 08:00:00,Geriatrie,Lit Standard,18,Echo-Doppler
2024-02-28 08:00:00,Medecine_Interne,Lit Standard,15,Ventilateur Respiratoire
2024-02-28 08:00:00,Chirurgie_Ortho,Lit Standard,25,IRM
2024-02-28 08:00:00,Chirurgie_Viscerale,Lit Standard,7,Scanner
2024-02-28 08:00:00,Chirurgie_Cardio,Lit Standard,12,Ventilateur Respiratoire
2024-02-28 08:00:00,Neurochirurgie,Lit Standard,14,Moniteur Multiparametrique
2024-02-28 08:00:00,Psychiatrie,Lit Standard,5,Echo-Doppler
2024-02-28 08:00:00,Gyneco_Obstetrique,Lit Standard,3,ECG
2024-02-28 08:00:00,Urgences,Brancard,12,IRM
2024-02-29 08:00:00,Cardiologie,Lit Standard,22,Moniteur Multiparametrique
2024-02-29 08:00:00,Neurologie,Lit Standard,12,IRM
2024-02-29 08:00:00,Pneumologie,Lit Standard,13,Echo-Doppler
2024-02-29 08:00:00,Infectieux,Lit Standard,7,ECG
2024-02-29 08:00:00,Geriatrie,Lit Standard,11,Radio Standard
2024-02-29 08:00:00,Medecine_Interne,Lit Standard,12,IRM
2024-02-29 08:00:00,Chirurgie_Ortho,Lit Standard,26,Chariot Urgence
2024-02-29 08:00:00,Chirurgie_Viscerale,Lit Standard,23,Radio Standard
2024-02-29 08:00:00,Chirurgie_Cardio,Lit Standard,5,IRM
2024-02-29 08:00:00,Neurochirurgie,Lit Standard,16,Indisponible
2024-02-29 08:00:00,Psychiatrie,Lit Standard,6,IRM
2024-02-29 08:00:00,Gyneco_Obstetrique,Lit Standard,3,Ventilateur Respiratoire
2024-02-29 08:00:00,Urgences,Brancard,7,ECG
2024-03-01 08:00:00,Cardiologie,Lit Standard,10,Chariot Urgence
2024-03-01 08:00:00,Neurologie,Lit Standard,20,Echo-Doppler
2024-03-01 08:00:00,Pneumologie,Lit Standard,5,Ventilateur Respiratoire
2024-03-01 08:00:00,Infectieux,Lit Standard,4,Ventilateur Respiratoire
2024-03-01 08:00:00,Geriatrie,Lit Standard,10,Chariot Urgence
2024-03-01 08:00:00,Medecine_Interne,Lit Standard,22,IRM
2024-03-01 08:00:00,Chirurgie_Ortho,Lit Standard,13,Scanner
2024-03-01 08:00:00,Chirurgie_Viscerale,Lit Standard,11,Radio Standard
2024-03-01 08:00:00,Chirurgie_Cardio,Lit Standard,10,IRM
2024-03-01 08:00:00,Neurochirurgie,Lit Standard,8,IRM
2024-03-01 08:00:00,Psychiatrie,Lit Standard,14,Chariot Urgence
2024-03-01 08:00:00,Gyneco_Obstetrique,Lit Standard,3,IRM
2024-03-01 08:00:00,Urgences,Brancard,3,Echo-Doppler
2024-03-02 08:00:00,Cardiologie,Lit Standard,19,Radio Standard
2024-03-02 08:00:00,Neurologie,Lit Standard,12,Radio Standard
2024-03-02 08:00:00,Pneumologie,Lit Standard,11,Scanner
2024-03-02 08:00:00,Infectieux,Lit Standard,12,Chariot Urgence
2024-03-02 08:00:00,Geriatrie,Lit Standard,24,Ventilateur Respiratoire
2024-03-02 08:00:00,Medecine_Interne,Lit Standard,16,Echo-Doppler
2024-03-02 08:00:00,Chirurgie_Ortho,Lit Standard,14,Radio Standard
2024-03-02 08:00:00,Chirurgie_Viscerale,Lit Standard,11,Radio Standard
2024-03-02 08:00:00,Chirurgie_Cardio,Lit Standard,15,IRM
2024-03-02 08:00:00,Neurochirurgie,Lit Standard,6,Chariot Urgence
2024-03-02 08:00:00,Psychiatrie,Lit Standard,17,ECG
2024-03-02 08:00:00,Gyneco_Obstetrique,Lit Standard,2,Moniteur Multiparametrique
2024-03-02 08:00:00,Urgences,Brancard,6,Moniteur Multiparametrique
2024-03-03 08:00:00,Cardiologie,Lit Standard,16,Moniteur Multiparametrique
2024-03-03 08:00:00,Neurologie,Lit Standard,18,Radio Standard
2024-03-03 08:00:00,Pneumologie,Lit Standard,7,Chariot Urgence
2024-03-03 08:00:00,Infectieux,Lit Standard,11,Radio Standard
2024-03-03 08:00:00,Geriatrie,Lit Standard,6,Scanner
2024-03-03 08:00:00,Medecine_Interne,Lit Standard,5,IRM
2024-03-03 08:00:00,Chirurgie_Ortho,Lit Standard,28,Radio Standard
2024-03-03 08:00:00,Chirurgie_Viscerale,Lit Standard,5,Echo-Doppler
2024-03-03 08:00:00,Chirurgie_Cardio,Lit Standard,14,Radio Standard
2024-03-03 08:00:00,Neurochirurgie,Lit Standard,8,Ventilateur Respiratoire
2024-03-03 08:00:00,Psychiatrie,Lit Standard,10,Moniteur Multiparametrique
2024-03-03 08:00:00,Gyneco_Obstetrique,Lit Standard,8,ECG
2024-03-03 08:00:00,Urgences,Brancard,4,Echo-Doppler
2024-03-04 08:00:00,Cardiologie,Lit Standard,14,IRM
2024-03-04 08:00:00,Neurologie,Lit Standard,9,Echo-Doppler
2024-03-04 08:00:00,Pneumologie,Lit Standard,12,ECG
2024-03-04 08:00:00,Infectieux,Lit Standard,10,IRM
2024-03-04 08:00:00,Geriatrie,Lit Standard,25,Ventilateur Respiratoire
2024-03-04 08:00:00,Medecine_Interne,Lit Standard,16,Echo-Doppler
2024-03-04 08:00:00,Chirurgie_Ortho,Lit Standard,21,Moniteur Multiparametrique
2024-03-04 08:00:00,Chirurgie_Viscerale,Lit Standard,16,Chariot Urgence
2024-03-04 08:00:00,Chirurgie_Cardio,Lit Standard,11,Radio Standard
2024-03-04 08:00:00,Neurochirurgie,Lit Standard,6,ECG
2024-03-04 08:00:00,Psychiatrie,Lit Standard,6,IRM
2024-03-04 08:00:00,Gyneco_Obstetrique,Lit Standard,2,Radio Standard
2024-03-04 08:00:00,Urgences,Brancard,11,Echo-Doppler
2024-03-05 08:00:00,Cardiologie,Lit Standard,6,Moniteur Multiparametrique
2024-03-05 08:00:00,Neurologie,Lit Standard,3,ECG
2024-03-05 08:00:00,Pneumologie,Lit Standard,11,IRM
2024-03-05 08:00:00,Infectieux,Lit Standard,11,Chariot Urgence
2024-03-05 08:00:00,Geriatrie,Lit Standard,18,Chariot Urgence
2024-03-05 08:00:00,Medecine_Interne,Lit Standard,17,Moniteur Multiparametrique
2024-03-05 08:00:00,Chirurgie_Ortho,Lit Standard,11,Chariot Urgence
2024-03-05 08:00:00,Chirurgie_Viscerale,Lit Standard,20,Radio Standard
2024-03-05 08:00:00,Chirurgie_Cardio,Lit Standard,14,Radio Standard
2024-03-05 08:00:00,Neurochirurgie,Lit Standard,10,Moniteur Multiparametrique
2024-03-05 08:00:00,Psychiatrie,Lit Standard,11,Scanner
2024-03-05 08:00:00,Gyneco_Obstetrique,Lit Standard,6,Scanner
2024-03-05 08:00:00,Urgences,Brancard,14,Moniteur Multiparametrique
2024-03-06 08:00:00,Cardiologie,Lit Standard,19,Radio Standard
2024-03-06 08:00:00,Neurologie,Lit Standard,14,Radio Standard
2024-03-06 08:00:00,Pneumologie,Lit Standard,14,Scanner
2024-03-06 08:00:00,Infectieux,Lit Standard,11,Indisponible
2024-03-06 08:00:00,Geriatrie,Lit Standard,11,Ventilateur Respiratoire
2024-03-06 08:00:00,Medecine_Interne,Lit Standard,8,Radio Standard
2024-03-06 08:00:00,Chirurgie_Ortho,Lit Standard,27,Ventilateur Respiratoire
2024-03-06 08:00:00,Chirurgie_Viscerale,Lit Standard,9,ECG
2024-03-06 08:00:00,Chirurgie_Cardio,Lit Standard,11,Radio Standard
2024-03-06 08:00:00,Neurochirurgie,Lit Standard,10,IRM
2024-03-06 08:00:00,Psychiatrie,Lit Standard,18,Echo-Doppler
2024-03-06 08:00:00,Gyneco_Obstetrique,Lit Standard,5,Echo-Doppler
2024-03-06 08:00:00,Urgences,Brancard,12,Scanner
2024-03-07 08:00:00,Cardiologie,Lit Standard,8,Indisponible
2024-03-07 08:00:00,Neurologie,Lit Standard,20,IRM
2024-03-07 08:00:00,Pneumologie,Lit Standard,7,IRM
2024-03-07 08:00:00,Infectieux,Lit Standard,3,Ventilateur Respiratoire
2024-03-07 08:00:00,Geriatrie,Lit Standard,6,Chariot Urgence
2024-03-07 08:00:00,Medecine_Interne,Lit Standard,13,ECG
2024-03-07 08:00:00,Chirurgie_Ortho,Lit Standard,8,Indisponible
2024-03-07 08:00:00,Chirurgie_Viscerale,Lit Standard,14,IRM
2024-03-07 08:00:00,Chirurgie_Cardio,Lit Standard,9,Radio Standard
2024-03-07 08:00:00,Neurochirurgie,Lit Standard,7,Ventilateur Respiratoire
2024-03-07 08:00:00,Psychiatrie,Lit Standard,8,Ventilateur Respiratoire
2024-03-07 08:00:00,Gyneco_Obstetrique,Lit Standard,4,Scanner
2024-03-07 08:00:00,Urgences,Brancard,7,Indisponible
2024-03-08 08:00:00,Cardiologie,Lit Standard,20,Echo-Doppler
2024-03-08 08:00:00,Neurologie,Lit Standard,11,ECG
2024-03-08 08:00:00,Pneumologie,Lit Standard,7,Echo-Doppler
2024-03-08 08:00:00,Infectieux,Lit Standard,7,Echo-Doppler
2024-03-08 08:00:00,Geriatrie,Lit Standard,14,Echo-Doppler
2024-03-08 08:00:00,Medecine_Interne,Lit Standard,17,ECG
2024-03-08 08:00:00,Chirurgie_Ortho,Lit Standard,13,ECG
2024-03-08 08:00:00,Chirurgie_Viscerale,Lit Standard,12,Scanner
2024-03-08 08:00:00,Chirurgie_Cardio,Lit Standard,15,ECG
2024-03-08 08:00:00,Neurochirurgie,Lit Standard,3,Moniteur Multiparametrique
2024-03-08 08:00:00,Psychiatrie,Lit Standard,5,Indisponible
2024-03-08 08:00:00,Gyneco_Obstetrique,Lit Standard,5,Radio Standard
2024-03-08 08:00:00,Urgences,Brancard,8,ECG
2024-03-09 08:00:00,Cardiologie,Lit Standard,22,ECG
2024-03-09 08:00:00,Neurologie,Lit Standard,8,Moniteur Multiparametrique
2024-03-09 08:00:00,Pneumologie,Lit Standard,10,Echo-Doppler
2024-03-09 08:00:00,Infectieux,Lit Standard,8,Scanner
2024-03-09 08:00:00,Geriatrie,Lit Standard,11,Moniteur Multiparametrique
2024-03-09 08:00:00,Medecine_Interne,Lit Standard,19,Scanner
2024-03-09 08:00:00,Chirurgie_Ortho,Lit Standard,18,Scanner
2024-03-09 08:00:00,Chirurgie_Viscerale,Lit Standard,13,Echo-Doppler
2024-03-09 08:00:00,Chirurgie_Cardio,Lit Standard,13,Scanner
2024-03-09 08:00:00,Neurochirurgie,Lit Standard,9,Radio Standard
2024-03-09 08:00:00,Psychiatrie,Lit Standard,6,Radio Standard
2024-03-09 08:00:00,Gyneco_Obstetrique,Lit Standard,6,Scanner
2024-03-09 08:00:00,Urgences,Brancard,9,Chariot Urgence
2024-03-10 08:00:00,Cardiologie,Lit Standard,4,IRM
2024-03-10 08:00:00,Neurologie,Lit Standard,7,Scanner
2024-03-10 08:00:00,Pneumologie,Lit Standard,8,IRM
2024-03-10 08:00:00,Infectieux,Lit Standard,12,Chariot Urgence
2024-03-10 08:00:00,Geriatrie,Lit Standard,12,Radio Standard
2024-03-10 08:00:00,Medecine_Interne,Lit Standard,10,Chariot Urgence
2024-03-10 08:00:00,Chirurgie_Ortho,Lit Standard,8,Ventilateur Respiratoire
2024-03-10 08:00:00,Chirurgie_Viscerale,Lit Standard,19,Scanner
2024-03-10 08:00:00,Chirurgie_Cardio,Lit Standard,8,Radio Standard
2024-03-10 08:00:00,Neurochirurgie,Lit Standard,12,ECG
2024-03-10 08:00:00,Psychiatrie,Lit Standard,8,Echo-Doppler
2024-03-10 08:00:00,Gyneco_Obstetrique,Lit Standard,7,Echo-Doppler
2024-03-10 08:00:00,Urgences,Brancard,8,Chariot Urgence
2024-03-11 08:00:00,Cardiologie,Lit Standard,21,IRM
2024-03-11 08:00:00,Neurologie,Lit Standard,21,IRM
2024-03-11 08:00:00,Pneumologie,Lit Standard,11,Radio Standard
2024-03-11 08:00:00,Infectieux,Lit Standard,11,Chariot Urgence
2024-03-11 08:00:00,Geriatrie,Lit Standard,23,ECG
2024-03-11 08:00:00,Medecine_Interne,Lit Standard,8,IRM
2024-03-11 08:00:00,Chirurgie_Ortho,Lit Standard,13,Radio Standard
2024-03-11 08:00:00,Chirurgie_Viscerale,Lit Standard,7,Chariot Urgence
2024-03-11 08:00:00,Chirurgie_Cardio,Lit Standard,5,Echo-Doppler
2024-03-11 08:00:00,Neurochirurgie,Lit Standard,11,Moniteur Multiparametrique
2024-03-11 08:00:00,Psychiatrie,Lit Standard,17,Scanner
2024-03-11 08:00:00,Gyneco_Obstetrique,Lit Standard,9,ECG
2024-03-11 08:00:00,Urgences,Brancard,5,ECG
2024-03-12 08:00:00,Cardiologie,Lit Standard,4,Scanner
2024-03-12 08:00:00,Neurologie,Lit Standard,16,Ventilateur Respiratoire
2024-03-12 08:00:00,Pneumologie,Lit Standard,5,Ventilateur Respiratoire
2024-03-12 08:00:00,Infectieux,Lit Standard,11,Ventilateur Respiratoire
2024-03-12 08:00:00,Geriatrie,Lit Standard,8,Radio Standard
2024-03-12 08:00:00,Medecine_Interne,Lit Standard,15,Radio Standard
2024-03-12 08:00:00,Chirurgie_Ortho,Lit Standard,23,Scanner
2024-03-12 08:00:00,Chirurgie_Viscerale,Lit Standard,11,Ventilateur Respiratoire
2024-03-12 08:00:00,Chirurgie_Cardio,Lit Standard,6,Ventilateur Respiratoire
2024-03-12 08:00:00,Neurochirurgie,Lit Standard,11,Chariot Urgence
2024-03-12 08:00:00,Psychiatrie,Lit Standard,10,IRM
2024-03-12 08:00:00,Gyneco_Obstetrique,Lit Standard,3,Scanner
2024-03-12 08:00:00,Urgences,Brancard,11,Chariot Urgence
2024-03-13 08:00:00,Cardiologie,Lit Standard,8,Echo-Doppler
2024-03-13 08:00:00,Neurologie,Lit Standard,10,Chariot Urgence
2024-03-13 08:00:00,Pneumologie,Lit Standard,9,Scanner
2024-03-13 08:00:00,Infectieux,Lit Standard,11,Radio Standard
2024-03-13 08:00:00,Geriatrie,Lit Standard,13,IRM
2024-03-13 08:00:00,Medecine_Interne,Lit Standard,23,Echo-Doppler
2024-03-13 08:00:00,Chirurgie_Ortho,Lit Standard,23,IRM
2024-03-13 08:00:00,Chirurgie_Viscerale,Lit Standard,8,Ventilateur Respiratoire
2024-03-13 08:00:00,Chirurgie_Cardio,Lit Standard,7,Ventilateur Respiratoire
2024-03-13 08:00:00,Neurochirurgie,Lit Standard,13,Moniteur Multiparametrique
2024-03-13 08:00:00,Psychiatrie,Lit Standard,5,Ventilateur Respiratoire
2024-03-13 08:00:00,Gyneco_Obstetrique,Lit Standard,2,Ventilateur Respiratoire
2024-03-13 08:00:00,Urgences,Brancard,5,Radio Standard
2024-03-14 08:00:00,Cardiologie,Lit Standard,14,IRM
2024-03-14 08:00:00,Neurologie,Lit Standard,14,Ventilateur Respiratoire
2024-03-14 08:00:00,Pneumologie,Lit Standard,5,Radio Standard
2024-03-14 08:00:00,Infectieux,Lit Standard,7,Chariot Urgence
2024-03-14 08:00:00,Geriatrie,Lit Standard,12,Ventilateur Respiratoire
2024-03-14 08:00:00,Medecine_Interne,Lit Standard,8,Scanner
2024-03-14 08:00:00,Chirurgie_Ortho,Lit Standard,22,Scanner
2024-03-14 08:00:00,Chirurgie_Viscerale,Lit Standard,13,Moniteur Multiparametrique
2024-03-14 08:00:00,Chirurgie_Cardio,Lit Standard,3,Moniteur Multiparametrique
2024-03-14 08:00:00,Neurochirurgie,Lit Standard,7,ECG
2024-03-14 08:00:00,Psychiatrie,Lit Standard,16,Radio Standard
2024-03-14 08:00:00,Gyneco_Obstetrique,Lit Standard,7,Moniteur Multiparametrique
2024-03-14 08:00:00,Urgences,Brancard,12,Ventilateur Respiratoire
2024-03-15 08:00:00,Cardiologie,Lit Standard,7,Indisponible
2024-03-15 08:00:00,Neurologie,Lit Standard,12,Moniteur Multiparametrique
2024-03-15 08:00:00,Pneumologie,Lit Standard,14,Radio Standard
2024-03-15 08:00:00,Infectieux,Lit Standard,10,Echo-Doppler
2024-03-15 08:00:00,Geriatrie,Lit Standard,26,Moniteur Multiparametrique
2024-03-15 08:00:00,Medecine_Interne,Lit Standard,11,Scanner
2024-03-15 08:00:00,Chirurgie_Ortho,Lit Standard,24,Ventilateur Respiratoire
2024-03-15 08:00:00,Chirurgie_Viscerale,Lit Standard,22,IRM
2024-03-15 08:00:00,Chirurgie_Cardio,Lit Standard,3,Ventilateur Respiratoire
2024-03-15 08:00:00,Neurochirurgie,Lit Standard,13,Echo-Doppler
2024-03-15 08:00:00,Psychiatrie,Lit Standard,11,ECG
2024-03-15 08:00:00,Gyneco_Obstetrique,Lit Standard,7,ECG
2024-03-15 08:00:00,Urgences,Brancard,13,Echo-Doppler
2024-03-16 08:00:00,Cardiologie,Lit Standard,13,Scanner
2024-03-16 08:00:00,Neurologie,Lit Standard,10,Echo-Doppler
2024-03-16 08:00:00,Pneumologie,Lit Standard,7,IRM
2024-03-16 08:00:00,Infectieux,Lit Standard,11,Ventilateur Respiratoire
2024-03-16 08:00:00,Geriatrie,Lit Standard,29,Scanner
2024-03-16 08:00:00,Medecine_Interne,Lit Standard,24,Echo-Doppler
2024-03-16 08:00:00,Chirurgie_Ortho,Lit Standard,24,ECG
2024-03-16 08:00:00,Chirurgie_Viscerale,Lit Standard,4,Moniteur Multiparametrique
2024-03-16 08:00:00,Chirurgie_Cardio,Lit Standard,14,Scanner
2024-03-16 08:00:00,Neurochirurgie,Lit Standard,16,Radio Standard
2024-03-16 08:00:00,Psychiatrie,Lit Standard,15,Chariot Urgence
2024-03-16 08:00:00,Gyneco_Obstetrique,Lit Standard,8,Indisponible
2024-03-16 08:00:00,Urgences,Brancard,14,IRM
2024-03-17 08:00:00,Cardiologie,Lit Standard,18,Ventilateur Respiratoire
2024-03-17 08:00:00,Neurologie,Lit Standard,20,Ventilateur Respiratoire
2024-03-17 08:00:00,Pneumologie,Lit Standard,9,ECG
2024-03-17 08:00:00,Infectieux,Lit Standard,6,ECG
2024-03-17 08:00:00,Geriatrie,Lit Standard,22,Scanner
2024-03-17 08:00:00,Medecine_Interne,Lit Standard,12,Ventilateur Respiratoire
2024-03-17 08:00:00,Chirurgie_Ortho,Lit Standard,14,Moniteur Multiparametrique
2024-03-17 08:00:00,Chirurgie_Viscerale,Lit Standard,4,Radio Standard
2024-03-17 08:00:00,Chirurgie_Cardio,Lit Standard,7,Echo-Doppler
2024-03-17 08:00:00,Neurochirurgie,Lit Standard,6,Ventilateur Respiratoire
2024-03-17 08:00:00,Psychiatrie,Lit Standard,13,Radio Standard
2024-03-17 08:00:00,Gyneco_Obstetrique,Lit Standard,7,Radio Standard
2024-03-17 08:00:00,Urgences,Brancard,14,Radio Standard
2024-03-18 08:00:00,Cardiologie,Lit Standard,23,Echo-Doppler
2024-03-18 08:00:00,Neurologie,Lit Standard,18,Scanner
2024-03-18 08:00:00,Pneumologie,Lit Standard,12,Radio Standard
2024-03-18 08:00:00,Infectieux,Lit Standard,3,Radio Standard
2024-03-18 08:00:00,Geriatrie,Lit Standard,21,Radio Standard
2024-03-18 08:00:00,Medecine_Interne,Lit Standard,6,Echo-Doppler
2024-03-18 08:00:00,Chirurgie_Ortho,Lit Standard,28,Indisponible
2024-03-18 08:00:00,Chirurgie_Viscerale,Lit Standard,20,IRM
2024-03-18 08:00:00,Chirurgie_Cardio,Lit Standard,10,Scanner
2024-03-18 08:00:00,Neurochirurgie,Lit Standard,3,Chariot Urgence
2024-03-18 08:00:00,Psychiatrie,Lit Standard,11,Ventilateur Respiratoire
2024-03-18 08:00:00,Gyneco_Obstetrique,Lit Standard,8,ECG
2024-03-18 08:00:00,Urgences,Brancard,13,Ventilateur Respiratoire
2024-03-19 08:00:00,Cardiologie,Lit Standard,21,Radio Standard
2024-03-19 08:00:00,Neurologie,Lit Standard,7,ECG
2024-03-19 08:00:00,Pneumologie,Lit Standard,4,IRM
2024-03-19 08:00:00,Infectieux,Lit Standard,5,Scanner
2024-03-19 08:00:00,Geriatrie,Lit Standard,15,Radio Standard
2024-03-19 08:00:00,Medecine_Interne,Lit Standard,22,Chariot Urgence
2024-03-19 08:00:00,Chirurgie_Ortho,Lit Standard,21,IRM
2024-03-19 08:00:00,Chirurgie_Viscerale,Lit Standard,18,IRM
2024-03-19 08:00:00,Chirurgie_Cardio,Lit Standard,9,IRM
2024-03-19 08:00:00,Neurochirurgie,Lit Standard,11,ECG
2024-03-19 08:00:00,Psychiatrie,Lit Standard,7,IRM
2024-03-19 08:00:00,Gyneco_Obstetrique,Lit Standard,5,IRM
2024-03-19 08:00:00,Urgences,Brancard,12,Echo-Doppler
2024-03-20 08:00:00,Cardiologie,Lit Standard,7,Radio Standard
2024-03-20 08:00:00,Neurologie,Lit Standard,20,Radio Standard
2024-03-20 08:00:00,Pneumologie,Lit Standard,7,Echo-Doppler
2024-03-20 08:00:00,Infectieux,Lit Standard,7,Radio Standard
2024-03-20 08:00:00,Geriatrie,Lit Standard,25,IRM
2024-03-20 08:00:00,Medecine_Interne,Lit Standard,8,ECG
2024-03-20 08:00:00,Chirurgie_Ortho,Lit Standard,12,Chariot Urgence
2024-03-20 08:00:00,Chirurgie_Viscerale,Lit Standard,15,Chariot Urgence
2024-03-20 08:00:00,Chirurgie_Cardio,Lit Standard,9,Ventilateur Respiratoire
2024-03-20 08:00:00,Neurochirurgie,Lit Standard,4,Scanner
2024-03-20 08:00:00,Psychiatrie,Lit Standard,5,Echo-Doppler
2024-03-20 08:00:00,Gyneco_Obstetrique,Lit Standard,7,Moniteur Multiparametrique
2024-03-20 08:00:00,Urgences,Brancard,12,Echo-Doppler
2024-03-21 08:00:00,Cardiologie,Lit Standard,18,Radio Standard
2024-03-21 08:00:00,Neurologie,Lit Standard,20,Ventilateur Respiratoire
2024-03-21 08:00:00,Pneumologie,Lit Standard,11,Scanner
2024-03-21 08:00:00,Infectieux,Lit Standard,5,Ventilateur Respiratoire
2024-03-21 08:00:00,Geriatrie,Lit Standard,25,Scanner
2024-03-21 08:00:00,Medecine_Interne,Lit Standard,17,Scanner
2024-03-21 08:00:00,Chirurgie_Ortho,Lit Standard,8,Chariot Urgence
2024-03-21 08:00:00,Chirurgie_Viscerale,Lit Standard,8,Echo-Doppler
2024-03-21 08:00:00,Chirurgie_Cardio,Lit Standard,3,Echo-Doppler
2024-03-21 08:00:00,Neurochirurgie,Lit Standard,11,Radio Standard
2024-03-21 08:00:00,Psychiatrie,Lit Standard,5,IRM
2024-03-21 08:00:00,Gyneco_Obstetrique,Lit Standard,5,Indisponible
2024-03-21 08:00:00,Urgences,Brancard,13,Ventilateur Respiratoire
2024-03-22 08:00:00,Cardiologie,Lit Standard,7,Chariot Urgence
2024-03-22 08:00:00,Neurologie,Lit Standard,17,ECG
2024-03-22 08:00:00,Pneumologie,Lit Standard,9,Chariot Urgence
2024-03-22 08:00:00,Infectieux,Lit Standard,9,Radio Standard
2024-03-22 08:00:00,Geriatrie,Lit Standard,20,ECG
2024-03-22 08:00:00,Medecine_Interne,Lit Standard,6,IRM
2024-03-22 08:00:00,Chirurgie_Ortho,Lit Standard,6,Ventilateur Respiratoire
2024-03-22 08:00:00,Chirurgie_Viscerale,Lit Standard,7,IRM
2024-03-22 08:00:00,Chirurgie_Cardio,Lit Standard,7,Chariot Urgence
2024-03-22 08:00:00,Neurochirurgie,Lit Standard,16,Scanner
2024-03-22 08:00:00,Psychiatrie,Lit Standard,9,Moniteur Multiparametrique
2024-03-22 08:00:00,Gyneco_Obstetrique,Lit Standard,7,Echo-Doppler
2024-03-22 08:00:00,Urgences,Brancard,13,Chariot Urgence
2024-03-23 08:00:00,Cardiologie,Lit Standard,8,Ventilateur Respiratoire
2024-03-23 08:00:00,Neurologie,Lit Standard,16,Moniteur Multiparametrique
2024-03-23 08:00:00,Pneumologie,Lit Standard,7,Moniteur Multiparametrique
2024-03-23 08:00:00,Infectieux,Lit Standard,3,Chariot Urgence
2024-03-23 08:00:00,Geriatrie,Lit Standard,6,Ventilateur Respiratoire
2024-03-23 08:00:00,Medecine_Interne,Lit Standard,12,Moniteur Multiparametrique
2024-03-23 08:00:00,Chirurgie_Ortho,Lit Standard,26,Moniteur Multiparametrique
2024-03-23 08:00:00,Chirurgie_Viscerale,Lit Standard,10,Moniteur Multiparametrique
